Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Pixar,2021-03-13 23:23:00,00:41:18,,Szpital New Amsterdam: Sezon 2: Maskujący uśmiechem (Odcinek 11),,Google Chromecast V5 Streaming Stick,00:42:05,00:42:05,PL (Poland)
Pixar,2021-03-13 22:40:58,00:41:55,,Szpital New Amsterdam: Sezon 2: Kod srebrny (Odcinek 10),,Google Chromecast V5 Streaming Stick,00:42:31,00:42:31,PL (Poland)
Pixar,2021-03-13 22:00:26,00:40:22,,Szpital New Amsterdam: Sezon 2: Do Rikers (Odcinek 9),,Google Chromecast V5 Streaming Stick,00:42:24,00:42:24,PL (Poland)
Pixar,2021-03-13 21:59:58,00:00:09,,Szpital New Amsterdam: Sezon 2: Do Rikers (Odcinek 9),,Apple iPhone X (GSM),00:02:10,Not latest view,PL (Poland)
Pixar,2021-03-13 18:42:28,00:02:03,,Szpital New Amsterdam: Sezon 2: Do Rikers (Odcinek 9),,Google Chromecast V5 Streaming Stick,00:02:03,Not latest view,PL (Poland)
Pixar,2021-03-13 18:00:03,00:42:19,,Szpital New Amsterdam: Sezon 2: Czego pragnie serce (Odcinek 8),,Google Chromecast V5 Streaming Stick,00:42:19,00:42:19,PL (Poland)
Pixar,2021-03-13 17:18:06,00:41:50,,Szpital New Amsterdam: Sezon 2: Dobrzy żołnierze (Odcinek 7),,Google Chromecast V5 Streaming Stick,00:42:28,00:42:28,PL (Poland)
Pixar,2021-03-13 16:35:13,00:42:26,,Szpital New Amsterdam: Sezon 2: Sprawiedliwa prawica (Odcinek 6),,Google Chromecast V5 Streaming Stick,00:42:26,00:42:26,PL (Poland)
Pixar,2021-03-13 15:52:39,00:42:27,,Szpital New Amsterdam: Sezon 2: Linia Kármána (Odcinek 5),,Google Chromecast V5 Streaming Stick,00:42:27,00:42:27,PL (Poland)
Pixar,2021-03-13 15:38:55,00:00:28,,Szpital New Amsterdam: Sezon 2: Linia Kármána (Odcinek 5),,Apple iPhone X (GSM),00:00:29,Not latest view,PL (Poland)
Pixar,2021-03-13 02:01:19,00:00:08,,Szpital New Amsterdam: Sezon 2: Linia Kármána (Odcinek 5),,Google Chromecast V5 Streaming Stick,00:00:08,Not latest view,PL (Poland)
Pixar,2021-03-13 01:18:32,00:42:23,,Szpital New Amsterdam: Sezon 2: Skażenie (Odcinek 4),,Google Chromecast V5 Streaming Stick,00:42:23,00:42:23,PL (Poland)
Pixar,2021-03-13 00:36:00,00:42:23,,Szpital New Amsterdam: Sezon 2: Wymiana (Odcinek 3),,Google Chromecast V5 Streaming Stick,00:42:23,00:42:23,PL (Poland)
Pixar,2021-03-12 23:54:25,00:41:29,,Szpital New Amsterdam: Sezon 2: Patrząc szerzej (Odcinek 2),,Google Chromecast V5 Streaming Stick,00:42:23,00:42:23,PL (Poland)
Pixar,2021-03-12 23:12:30,00:41:19,,Szpital New Amsterdam: Sezon 2: Twoja kolej (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:42:26,00:42:26,PL (Poland)
Pixar,2021-03-12 22:30:05,00:42:19,,Szpital New Amsterdam: Sezon 1: Luna (Odcinek 22),,Google Chromecast V5 Streaming Stick,00:42:19,00:42:19,PL (Poland)
Pixar,2021-03-12 21:47:54,00:42:03,,Szpital New Amsterdam: Sezon 1: To jeszcze nie koniec (Odcinek 21),,Google Chromecast V5 Streaming Stick,00:42:03,00:42:03,PL (Poland)
Pixar,2021-03-12 21:05:32,00:42:15,,Szpital New Amsterdam: Sezon 1: Czy można było temu zapobiec? (Odcinek 20),,Google Chromecast V5 Streaming Stick,00:42:15,00:42:15,PL (Poland)
Pixar,2021-03-12 21:05:05,00:00:20,,Szpital New Amsterdam: Sezon 1: Tam jestem szczęśliwa (Odcinek 19),,Google Chromecast V5 Streaming Stick,00:00:20,00:00:20,PL (Poland)
Pixar,2021-03-12 21:04:34,00:00:14,,Szpital New Amsterdam: Sezon 1: Tam jestem szczęśliwa (Odcinek 19),,Apple iPhone X (GSM),00:00:14,Not latest view,PL (Poland)
Pixar,2021-03-11 23:01:36,00:00:05,,Szpital New Amsterdam: Sezon 1: Czy można było temu zapobiec? (Odcinek 20),,Google Chromecast V5 Streaming Stick,00:00:05,Not latest view,PL (Poland)
Pixar,2021-03-11 22:19:11,00:42:18,,Szpital New Amsterdam: Sezon 1: Tam jestem szczęśliwa (Odcinek 19),,Google Chromecast V5 Streaming Stick,00:42:18,Not latest view,PL (Poland)
Pixar,2021-03-11 21:36:57,00:42:07,,Szpital New Amsterdam: Sezon 1: Osiem kilometrów stąd (Odcinek 18),,Google Chromecast V5 Streaming Stick,00:42:07,00:42:07,PL (Poland)
Pixar,2021-03-11 20:59:54,00:36:56,,Szpital New Amsterdam: Sezon 1: Schronienie (Odcinek 17),,Google Chromecast V5 Streaming Stick,00:41:44,00:41:44,PL (Poland)
Pixar,2021-03-11 20:59:34,00:00:01,,Szpital New Amsterdam: Sezon 1: Schronienie (Odcinek 17),,Apple iPhone X (GSM),00:00:02,Not latest view,PL (Poland)
Pixar,2021-03-11 18:45:22,00:04:10,,Szpital New Amsterdam: Sezon 1: Schronienie (Odcinek 17),,Google Chromecast V5 Streaming Stick,00:04:51,Not latest view,PL (Poland)
Pixar,2021-03-11 18:02:55,00:42:20,,Szpital New Amsterdam: Sezon 1: Król Miecza (Odcinek 16),,Google Chromecast V5 Streaming Stick,00:42:20,00:42:20,PL (Poland)
Pixar,2021-03-11 17:20:27,00:42:20,,Szpital New Amsterdam: Sezon 1: Druplahoma (Odcinek 15),,Google Chromecast V5 Streaming Stick,00:42:20,00:42:20,PL (Poland)
Pixar,2021-03-11 17:18:53,00:01:25,,Szpital New Amsterdam: Sezon 1: Pilot (Odcinek 1),,Google Chromecast V5 Streaming Stick,00:01:25,00:01:25,PL (Poland)
Pixar,2021-03-11 17:18:20,00:00:06,,Szpital New Amsterdam: Sezon 1: Pilot (Odcinek 1),,Apple iPhone X (GSM),00:00:06,Not latest view,PL (Poland)
Pixar,2020-04-16 20:23:44,00:04:25,Autoplayed: user action: None; ,Dom z papieru: Część 1: Odcinek 2 (Odcinek 2),,Chrome PC (Cadmium),00:05:42,Not latest view,PL (Poland)
Pixar,2020-04-16 19:25:04,00:47:51,,Dom z papieru: Część 1: Odcinek 1 (Odcinek 1),,Chrome PC (Cadmium),00:46:50,00:46:50,PL (Poland)
Pixar,2020-04-16 19:23:57,00:00:10,,Dom z papieru: Globalny fenomen,,Chrome PC (Cadmium),00:00:10,00:00:10,PL (Poland)
Pixar,2020-01-29 09:11:19,00:44:57,,Breaking Bad: Sezon 2: Użądlony przez martwą pszczołę (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:46:24,00:46:24,PL (Poland)
Pixar,2020-01-29 09:05:59,00:00:15,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 2: Użądlony przez martwą pszczołę (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:00:15,Not latest view,PL (Poland)
Pixar,2020-01-28 20:02:09,00:47:06,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 2: Jest gorąco (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:47:19,00:47:19,PL (Poland)
Pixar,2020-01-28 19:56:57,00:05:02,,Breaking Bad: Sezon 2: 737 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:46:35,00:46:35,PL (Poland)
Pixar,2020-01-28 19:45:09,00:06:04,,Breaking Bad: Sezon 2: 737 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:40:18,Not latest view,PL (Poland)
Pixar,2020-01-28 19:44:39,00:00:15,,Breaking Bad: Sezon 2: Jest gorąco (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:00:15,Not latest view,PL (Poland)
Pixar,2020-01-28 19:43:05,00:00:36,Autoplayed: user action: None; ,Breaking Bad: Sezon 2: 737 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:36,Not latest view,PL (Poland)
Pixar,2020-01-27 15:45:21,00:26:15,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: Żadnej mokrej roboty (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:47:02,00:47:02,PL (Poland)
Pixar,2020-01-26 13:06:34,00:47:17,Autoplayed: user action: None; ,Breaking Bad: Sezon 1: Z pustą ręką (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:47:21,00:47:21,PL (Poland)
Pixar,2020-01-26 12:24:03,00:40:44,,Breaking Bad: Sezon 1: Gray Matter (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:47:31,Not latest view,PL (Poland)
Pixar,2020-01-25 21:36:04,00:47:30,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: Rak (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:47:38,Not latest view,PL (Poland)
Pixar,2020-01-25 21:22:25,00:13:32,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: I nie ma ptaszka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:47:32,Not latest view,PL (Poland)
Pixar,2020-01-21 19:26:40,00:38:05,Autoplayed: user action: Unspecified; ,Sex Education: Sezon 2: Odcinek 8 (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:57:51,00:57:51,PL (Poland)
Pixar,2020-01-21 18:55:32,00:08:22,,Sex Education: Sezon 2: Odcinek 7 (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:48:05,00:48:05,PL (Poland)
Pixar,2020-01-21 18:13:09,00:39:44,,Sex Education: Sezon 2: Odcinek 7 (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:39:44,Not latest view,PL (Poland)
Pixar,2020-01-21 18:12:36,00:00:16,Autoplayed: user action: Unspecified; ,Sex Education: Sezon 2: Odcinek 7 (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:00:24,Not latest view,PL (Poland)
Pixar,2020-01-20 11:29:53,00:34:02,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: I nie ma ptaszka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:34:02,Not latest view,PL (Poland)
Pixar,2020-01-19 21:26:25,00:04:57,Autoplayed: user action: Unspecified; ,Sex Education: Sezon 2: Odcinek 6 (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:51:49,00:51:49,PL (Poland)
Pixar,2020-01-19 20:31:04,00:45:22,,Sex Education: Sezon 2: Odcinek 6 (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:44:58,Not latest view,PL (Poland)
Pixar,2020-01-19 19:25:11,00:51:19,,Sex Education: Sezon 2: Odcinek 5 (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:51:25,00:51:25,PL (Poland)
Pixar,2020-01-19 19:22:53,00:00:58,,Sex Education: Sezon 2: Odcinek 4 (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:51:10,00:51:10,PL (Poland)
Pixar,2020-01-18 17:07:22,00:00:01,Autoplayed: user action: None; ,Breaking Bad: Sezon 1: I nie ma ptaszka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:00:01,Not latest view,PL (Poland)
Pixar,2020-01-18 17:06:44,00:00:11,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: I nie ma ptaszka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:00:03,Not latest view,PL (Poland)
Pixar,2020-01-18 16:08:04,00:57:42,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Coś więcej (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:57:28,00:57:28,PL (Poland)
Pixar,2020-01-18 15:41:04,00:26:46,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Przed upadkiem (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:44:49,00:44:49,PL (Poland)
Pixar,2020-01-17 18:23:52,00:05:20,Autoplayed: user action: None; ,Sex Education: Sezon 2: Odcinek 2 (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:05:26,00:05:26,PL (Poland)
Pixar,2020-01-17 17:12:29,00:49:31,,Sex Education: Sezon 2: Odcinek 1 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:49:31,00:49:31,PL (Poland)
Pixar,2020-01-17 17:03:12,00:00:01,Autoplayed: user action: None; ,Sex Education: Sezon 1: Odcinek 1 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:01,00:00:01,PL (Poland)
Pixar,2020-01-17 16:35:58,00:26:02,,Breaking Bad: Sezon 1: Ptaszek w klatce (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:47:25,Not latest view,PL (Poland)
Pixar,2020-01-17 16:35:23,00:00:11,,Breaking Bad: Sezon 1: I nie ma ptaszka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:04:08,Not latest view,PL (Poland)
Pixar,2020-01-17 15:11:42,00:03:58,Autoplayed: user action: None; ,Breaking Bad: Sezon 1: I nie ma ptaszka (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:03:59,Not latest view,PL (Poland)
Pixar,2020-01-17 14:24:05,00:47:27,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: Ptaszek w klatce (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:47:40,Not latest view,PL (Poland)
Pixar,2020-01-17 14:23:32,00:00:21,,Wiedźmin: Sezon 1: Przed upadkiem (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:18:06,Not latest view,PL (Poland)
Pixar,2020-01-17 09:42:01,00:17:41,Autoplayed: user action: None; ,Wiedźmin: Sezon 1: Przed upadkiem (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:17:48,Not latest view,PL (Poland)
Pixar,2020-01-17 08:43:23,00:54:50,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Ginące gatunki (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:57:09,00:57:09,PL (Poland)
Pixar,2020-01-16 17:46:22,00:00:01,Autoplayed: user action: None; ,Breaking Bad: Sezon 1: Ptaszek w klatce (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:00:01,Not latest view,PL (Poland)
Pixar,2020-01-16 17:17:19,00:28:52,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: Pilot (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:57:22,Not latest view,PL (Poland)
Pixar,2020-01-16 16:52:27,00:23:36,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: Pilot (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:28:31,Not latest view,PL (Poland)
Pixar,2020-01-16 16:51:23,00:00:33,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Ginące gatunki (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:02:12,Not latest view,PL (Poland)
Pixar,2020-01-16 10:01:23,00:09:53,Autoplayed: user action: Unspecified; ,Sezon na misia 4: Strach się bać,,Sony Linux TV 2017 Uni Smart TV,00:09:54,00:09:54,PL (Poland)
Pixar,2020-01-16 09:17:17,00:01:44,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Ginące gatunki (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:01:51,Not latest view,PL (Poland)
Pixar,2020-01-16 08:18:08,00:58:21,,Wiedźmin: Sezon 1: Niespełnione pragnienia (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:56:44,00:56:44,PL (Poland)
Pixar,2020-01-16 08:16:47,00:01:04,Autoplayed: user action: Unspecified; ,"Wiedźmin: Sezon 1: O bankietach, bękartach i pochówkach (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:59:53,00:59:53,PL (Poland)
Pixar,2020-01-15 20:28:46,00:23:00,Autoplayed: user action: Unspecified; ,"Wiedźmin: Sezon 1: O bankietach, bękartach i pochówkach (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:58:53,Not latest view,PL (Poland)
Pixar,2020-01-14 15:52:33,00:19:00,Autoplayed: user action: Unspecified; ,The End of the F***ing World: Sezon 2: Odcinek 8 (Odcinek 8),,Sony Linux TV 2017 Uni Smart TV,00:19:00,00:19:00,PL (Poland)
Pixar,2020-01-14 14:54:54,00:29:54,,"Wiedźmin: Sezon 1: O bankietach, bękartach i pochówkach (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:35:57,Not latest view,PL (Poland)
Pixar,2020-01-14 08:37:18,00:06:51,,"Wiedźmin: Sezon 1: O bankietach, bękartach i pochówkach (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:06:51,Not latest view,PL (Poland)
Pixar,2020-01-14 08:36:49,00:00:12,,Wiedźmin: Sezon 1: Zdradziecki księżyc (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,00:00:12,00:00:12,PL (Poland)
Pixar,2020-01-14 08:36:35,00:00:01,Autoplayed: user action: None; ,Wiedźmin: Sezon 1: Początek końca (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:03:06,00:03:06,PL (Poland)
Pixar,2020-01-13 19:37:14,00:23:38,,The End of the F***ing World: Sezon 2: Odcinek 7 (Odcinek 7),,Sony Linux TV 2017 Uni Smart TV,00:23:47,00:23:47,PL (Poland)
Pixar,2020-01-13 18:52:06,00:18:10,Autoplayed: user action: Unspecified; ,The End of the F***ing World: Sezon 2: Odcinek 6 (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:18:03,00:18:03,PL (Poland)
Pixar,2020-01-13 18:48:43,00:01:40,,Wiedźmin: Sezon 1: Początek końca (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:03:10,Not latest view,PL (Poland)
Pixar,2020-01-13 18:48:22,00:00:03,Autoplayed: user action: None; ,"Wiedźmin: Sezon 1: O bankietach, bękartach i pochówkach (Odcinek 4)",,Sony Linux TV 2017 Uni Smart TV,00:00:03,Not latest view,PL (Poland)
Pixar,2020-01-13 18:28:32,00:04:44,Autoplayed: user action: Unspecified; ,Breaking Bad: Sezon 1: Pilot (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:04:58,Not latest view,PL (Poland)
Pixar,2020-01-13 14:25:28,01:03:53,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Zdradziecki księżyc (Odcinek 3),,Sony Linux TV 2017 Uni Smart TV,01:04:00,Not latest view,PL (Poland)
Pixar,2020-01-13 13:22:46,00:58:05,,Wiedźmin: Sezon 1: Cztery marki (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:58:58,00:58:58,PL (Poland)
Pixar,2020-01-13 11:13:30,00:01:42,Autoplayed: user action: None; ,Wiedźmin: Sezon 1: Cztery marki (Odcinek 2),,Sony Linux TV 2017 Uni Smart TV,00:01:49,Not latest view,PL (Poland)
Pixar,2020-01-13 10:05:19,01:03:00,Autoplayed: user action: Unspecified; ,Wiedźmin: Sezon 1: Początek końca (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:59:04,Not latest view,PL (Poland)
Pixar,2020-01-13 10:02:16,00:00:09,,Sex Education: Sezon 1: Odcinek 1 (Odcinek 1),,Sony Linux TV 2017 Uni Smart TV,00:00:09,Not latest view,PL (Poland)
Pixar,2020-01-12 16:39:25,00:00:20,Autoplayed: user action: None; ,The End of the F***ing World: Sezon 2: Odcinek 6 (Odcinek 6),,Sony Linux TV 2017 Uni Smart TV,00:00:31,Not latest view,PL (Poland)
Pixar,2020-01-12 16:17:45,00:21:26,Autoplayed: user action: Unspecified; ,The End of the F***ing World: Sezon 2: Odcinek 5 (Odcinek 5),,Sony Linux TV 2017 Uni Smart TV,00:21:06,00:21:06,PL (Poland)
Pixar,2020-01-12 15:55:43,00:19:38,,The End of the F***ing World: Sezon 2: Odcinek 4 (Odcinek 4),,Sony Linux TV 2017 Uni Smart TV,00:00:00,00:00:00,PL (Poland)
Rodzice,2024-11-01 18:40:35,00:01:06,,Zwiastun: Monument Valley 2,TRAILER,DefaultWidevineAndroidTablets,00:00:10,00:00:10,PL (Poland)
Rodzice,2024-11-01 18:38:32,00:00:09,,Zwiastun: Monument Valley 2,TRAILER,DefaultWidevineAndroidTablets,00:00:09,Not latest view,PL (Poland)
Rodzice,2024-10-20 21:02:36,00:04:17,,Sex/Life: Sezon 1: Cudowny Nowy Jork (Odcinek 4),,DefaultWidevineAndroidTablets,00:19:20,00:19:20,PL (Poland)
Rodzice,2024-10-20 21:02:20,00:00:12,Autoplayed: user action: None; ,Season 1 Clip #3 (Love Triangle): Sex/Life,HOOK,DefaultWidevineAndroidTablets,00:00:12,00:00:12,PL (Poland)
Rodzice,2024-09-19 21:26:32,00:07:30,,Kochanek Lady Chatterley,,DefaultWidevineAndroidTablets,00:57:04,00:57:04,PL (Poland)
Rodzice,2024-09-19 21:22:58,00:00:18,,Bezdech,,DefaultWidevineAndroidTablets,01:54:03,01:54:03,PL (Poland)
Rodzice,2024-09-19 21:20:46,00:00:07,,Prison Break: Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidTablets,00:00:07,00:00:07,PL (Poland)
Rodzice,2024-09-19 21:20:31,00:00:13,,"Rok, w którym zaczęłam się masturbować",,DefaultWidevineAndroidTablets,01:38:03,01:38:03,PL (Poland)
Rodzice,2024-09-19 21:17:36,00:01:49,,Brokat: Sezon 1: Noc miłości (Odcinek 1),,DefaultWidevineAndroidTablets,00:01:48,00:01:48,PL (Poland)
Rodzice,2024-09-19 21:15:01,00:00:45,,Sex Education: Sezon 1: Odcinek 2 (Odcinek 2),,DefaultWidevineAndroidTablets,00:00:51,00:00:51,PL (Poland)
Rodzice,2024-09-19 21:11:17,00:03:22,,Sex Education: Sezon 1: Odcinek 1 (Odcinek 1),,DefaultWidevineAndroidTablets,00:50:40,00:50:40,PL (Poland)
Rodzice,2024-09-19 21:07:04,00:00:46,,"Too Hot to Handle: Niemcy: Sezon 1: To, co polizałam, jest moje (Odcinek 2)",,DefaultWidevineAndroidTablets,00:10:19,00:10:19,PL (Poland)
Rodzice,2024-09-19 21:06:45,00:00:04,Autoplayed: user action: None; ,Bokser (Klip): Bokser,HOOK,DefaultWidevineAndroidTablets,00:00:04,00:00:04,PL (Poland)
Rodzice,2024-09-14 16:31:00,01:03:01,,Bokser,,DefaultWidevineAndroidTablets,02:26:12,02:26:12,PL (Poland)
Rodzice,2024-09-14 16:29:22,00:01:03,Autoplayed: user action: None; ,Bokser (Klip): Bokser,HOOK,DefaultWidevineAndroidTablets,00:01:03,Not latest view,PL (Poland)
Rodzice,2024-09-11 19:42:16,00:00:04,Autoplayed: user action: None; ,Kolory zła: Czerwień (Klip): Kolory zła: Czerwień,HOOK,DefaultWidevineAndroidTablets,00:00:04,00:00:04,PL (Poland)
Rodzice,2024-09-11 19:42:12,00:00:04,Autoplayed: user action: None; ,Kolory zła: Czerwień (Klip): Kolory zła: Czerwień,HOOK,DefaultWidevineAndroidTablets,00:00:03,Not latest view,PL (Poland)
Rodzice,2024-08-04 20:10:41,00:03:55,,Obsesja: Miniserial: Odcinek 1 (Odcinek 1),,DefaultWidevineAndroidTablets,00:29:11,00:29:11,PL (Poland)
Rodzice,2024-08-04 20:01:47,00:02:48,,Too Hot to Handle: Niemcy: Sezon 1: Tropikalny seksometr (Odcinek 1),,DefaultWidevineAndroidTablets,00:48:00,00:48:00,PL (Poland)
Rodzice,2024-08-04 19:59:46,00:01:00,,Miłość jest ślepa: Sezon 6: Największa miłość (Odcinek 1),,DefaultWidevineAndroidTablets,01:07:03,01:07:03,PL (Poland)
Rodzice,2024-08-04 19:58:17,00:00:15,,Pielęgniarka: Miniserial: I Will Survive (Odcinek 1),,DefaultWidevineAndroidTablets,00:00:15,00:00:15,PL (Poland)
Rodzice,2024-08-04 19:57:02,00:00:15,Autoplayed: user action: None; ,Dzisiaj śpisz ze mną (Klip): Dzisiaj śpisz ze mną,HOOK,DefaultWidevineAndroidTablets,00:00:15,00:00:15,PL (Poland)
Rodzice,2024-08-04 19:55:42,00:00:08,Autoplayed: user action: None; ,Sezon 2 (Klip nr 2): Inna ja,HOOK,DefaultWidevineAndroidTablets,00:00:08,00:00:08,PL (Poland)
Rodzice,2024-06-03 20:07:56,00:05:17,,Kolory zła: Czerwień,,DefaultWidevineAndroidTablets,01:47:00,01:47:00,PL (Poland)
Rodzice,2024-06-03 20:07:48,00:00:06,Autoplayed: user action: None; ,Kolory zła: Czerwień (Klip nr 2): Kolory zła: Czerwień,HOOK,DefaultWidevineAndroidTablets,00:00:05,00:00:05,PL (Poland)
Rodzice,2024-05-30 20:01:27,00:00:10,,Bridgertonowie: Sezon 1: Szok i zachwyt (Odcinek 2),,DefaultWidevineAndroidTablets,00:04:50,00:04:50,PL (Poland)
Rodzice,2024-05-30 19:55:25,00:05:44,,Bridgertonowie: Sezon 1: Najpiękniejsza (Odcinek 1),,DefaultWidevineAndroidTablets,00:55:34,00:55:34,PL (Poland)
Rodzice,2024-05-10 20:02:18,00:17:24,,Krucjata: Season 1: Odcinek 1 (Odcinek 1),,DefaultWidevineAndroidTablets,00:17:24,00:17:24,PL (Poland)
Rodzice,2024-05-10 19:58:01,00:01:50,,Supersex: Sezon 1: Ciało (Odcinek 2),,DefaultWidevineAndroidTablets,00:01:50,00:01:50,PL (Poland)
Rodzice,2024-05-10 19:57:39,00:00:21,,Rojst: Millenium: Odcinek 1 (Odcinek 1),,DefaultWidevineAndroidTablets,00:43:13,00:43:13,PL (Poland)
Rodzice,2024-05-05 18:52:15,00:06:29,,Sex/Life: Sezon 1: Idealizacja (Odcinek 3),,DefaultWidevineAndroidTablets,00:49:52,00:49:52,PL (Poland)
Rodzice,2024-05-05 18:50:47,00:01:27,,Sex/Life: Sezon 1: Pewna odmiana (Odcinek 2),,DefaultWidevineAndroidTablets,00:41:00,00:41:00,PL (Poland)
Rodzice,2024-05-05 18:34:53,00:14:05,,Supersex: Sezon 1: Supermoc (Odcinek 1),,DefaultWidevineAndroidTablets,00:42:23,00:42:23,PL (Poland)
Rodzice,2024-05-05 18:34:48,00:00:04,,Sezon 1 (Klip): Supersex,HOOK,DefaultWidevineAndroidTablets,00:00:04,00:00:04,PL (Poland)
Rodzice,2024-05-05 18:34:07,00:00:13,,Biała dziewczyna,,DefaultWidevineAndroidTablets,00:01:07,00:01:07,PL (Poland)
Rodzice,2024-05-01 07:03:37,00:00:11,,The Crown: Sezon 5: W stanie zawieszenia (Odcinek 7),,DefaultWidevineAndroidTablets,00:00:17,00:00:17,PL (Poland)
Rodzice,2024-05-01 06:18:36,00:45:00,,The Crown: Sezon 5: Dom Ipatiewa (Odcinek 6),,DefaultWidevineAndroidTablets,00:55:03,00:55:03,PL (Poland)
Rodzice,2024-05-01 06:18:18,00:00:04,,Zwiastun: Dumb Ways to Survive,TRAILER,DefaultWidevineAndroidTablets,00:00:04,00:00:04,PL (Poland)
Rodzice,2024-04-30 11:50:18,00:08:36,,The Crown: Sezon 5: Dom Ipatiewa (Odcinek 6),,DefaultWidevineAndroidTablets,00:09:57,Not latest view,PL (Poland)
Rodzice,2024-04-30 11:09:44,00:26:00,,The Crown: Sezon 5: Cała naprzód (Odcinek 5),,DefaultWidevineAndroidTablets,00:46:55,00:46:55,PL (Poland)
Rodzice,2024-04-30 10:45:41,00:09:49,,The Crown: Sezon 5: Cała naprzód (Odcinek 5),,DefaultWidevineAndroidTablets,00:21:00,Not latest view,PL (Poland)
Rodzice,2024-04-30 10:45:19,00:00:10,Autoplayed: user action: None; ,Sezon 1 (Klip nr 3): Kanciarze,HOOK,DefaultWidevineAndroidTablets,00:00:10,00:00:10,PL (Poland)
